box_score_id,game_id,player_id,team_id,pts,reb,ast,blk,stl,turnover,oreb,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,pf
14485421,1038464,3547276,2,19,6,6,0,2,2,0,6,'0.6',5,3,'0.667',12,8,NULL,0,0,27,3
14485422,1038464,17896025,2,2,2,1,0,0,1,1,1,0,1,0,'0.25',4,1,NULL,0,0,12,1
14485423,1038464,3547285,2,7,4,0,0,1,0,0,4,'0.5',2,1,'0.5',4,2,1,2,2,18,1
14485424,1038464,38017707,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485425,1038464,64270311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485426,1038464,378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485427,1038464,17553967,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485428,1038464,56677864,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485429,1038464,17553992,10,11,4,0,0,0,1,1,3,'0.25',4,1,'0.5555556',9,5,0,0,0,19,1
14485430,1038464,17553979,10,6,2,3,0,0,1,0,2,0,2,0,'0.2222222',9,2,1,2,2,20,1
14485431,1038464,185,10,6,4,2,0,0,0,0,4,0,0,0,1,2,2,1,2,2,13,2
14485432,1038464,443,10,6,2,1,0,0,1,0,2,'0.3333333',3,1,'0.5',4,2,1,1,1,12,1
14485433,1038464,115,10,4,1,3,0,0,2,0,1,0,9,0,'0.1538462',13,2,0,0,0,17,0
14485434,1038464,2189,10,6,4,1,0,1,3,2,2,NULL,0,0,'0.6',5,3,0,1,0,22,1
14485435,1038464,45658838,10,17,5,0,0,0,1,1,4,'0.3',10,3,'0.438',16,7,NULL,0,0,33,3
14485436,1038464,56677799,10,8,8,2,2,0,1,4,4,NULL,0,0,'0.667',6,4,NULL,0,0,22,1
14485437,1038464,282,10,3,2,1,0,0,1,1,1,0,0,0,0,4,0,'0.75',4,3,11,2
14485438,1038464,367,10,2,3,7,0,1,2,0,3,0,3,0,'0.1666667',6,1,0,0,0,21,0
14485439,1038464,398,10,10,0,1,1,0,0,0,0,'0.167',6,1,'0.4',10,4,'0.5',2,1,17,1
14485440,1038464,57875092,10,5,9,3,0,0,3,3,6,'0.5',2,1,'0.5',4,2,NULL,0,0,19,0
14485441,1038464,407,10,4,2,0,0,0,1,0,2,0,2,0,'0.5',4,2,0,1,0,13,0
14485442,1038464,17896070,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485443,1038464,56677858,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485444,1038464,795959473,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14485445,1038464,475,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486228,1038466,17896026,22,13,8,1,2,0,3,0,8,0,1,0,'0.5',10,5,'0.6',5,3,29,3
14486229,1038466,38017683,22,29,8,5,0,0,4,2,6,'0.25',4,1,'0.625',16,10,'0.8888889',9,8,32,1
14486230,1038466,85,22,19,8,3,2,1,0,2,6,'0.6666667',3,2,'0.7142857',7,5,1,7,7,31,1
14486231,1038466,196,22,8,2,4,0,2,0,0,2,'0.5',4,2,'0.6',5,3,0,0,0,29,1
14486232,1038466,17896073,22,11,5,3,1,1,3,0,5,'0.333',3,1,'0.625',8,5,NULL,0,0,30,4
14486233,1038466,3547251,22,2,6,1,0,0,2,0,6,0,2,0,'0.25',4,1,0,0,0,14,3
14486234,1038466,666442,22,2,0,1,0,1,1,0,0,NULL,0,0,NULL,0,0,'0.5',4,2,3,0
14486235,1038466,56677827,22,3,1,0,0,0,0,0,1,1,1,1,'0.5',2,1,0,0,0,02,0
14486236,1038466,165,22,16,3,1,1,0,2,1,2,0,0,0,1,8,8,0,0,0,17,1
14486237,1038466,38017724,22,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,02,0
14486238,1038466,226,22,2,0,2,0,0,3,0,0,0,2,0,'0.25',4,1,0,0,0,16,1
14486239,1038466,229,22,2,2,1,0,0,1,0,2,0,0,0,'0.5',2,1,0,0,0,13,0
14486240,1038466,666818,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,02,0
14486241,1038466,666885,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,02,0
14486242,1038466,462,22,6,3,2,0,1,1,1,2,0,2,0,'0.6',5,3,0,0,0,14,1
14486243,1038466,38017607,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486244,1038466,56677839,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486245,1038466,17553983,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486246,1038466,56677826,9,8,6,1,1,3,2,1,5,'0.1666667',6,1,'0.2',10,2,'0.75',4,3,32,3
14486247,1038466,3547267,9,10,4,2,1,0,2,1,3,'0.3333333',3,1,'0.5714286',7,4,'0.5',2,1,27,2
14486248,1038466,38017694,9,11,4,2,0,1,3,1,3,0,0,0,'0.4444444',9,4,1,3,3,25,3
14486249,1038466,38017682,9,10,1,0,0,0,0,1,0,0,5,0,'0.2727273',11,3,1,4,4,25,3
14486250,1038466,17896075,9,9,2,7,0,1,1,0,2,'0.25',4,1,'0.3333333',12,4,0,0,0,23,2
14486251,1038466,68,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,0
14486252,1038466,3547275,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486253,1038466,38017739,9,15,4,4,0,2,1,0,4,'0.4',5,2,'0.5',10,5,1,3,3,33,2
14486254,1038466,160,9,17,1,5,0,1,0,1,0,'0.375',8,3,'0.4615385',13,6,1,2,2,25,2
14486255,1038466,17895858,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486256,1038466,56677792,9,3,3,4,0,2,2,0,3,0,5,0,'0.125',8,1,1,1,1,25,0
14486257,1038466,3547240,9,8,3,0,0,1,1,0,3,0,0,0,'0.8',5,4,0,1,0,14,2
14486258,1038466,38017718,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486259,1038466,64268165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486260,1038466,42097199,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486261,1038466,44477024,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486262,1038467,38017620,28,13,9,1,2,0,0,4,5,'0.143',7,1,'0.3',20,6,0,1,0,33,2
14486263,1038467,666423,28,23,8,5,0,2,5,1,7,'0.5',6,3,'0.667',15,10,0,2,0,35,2
14486264,1038467,373,28,8,2,3,1,0,1,1,1,0,0,0,'0.6666667',6,4,0,0,0,15,2
14486265,1038467,3089,28,17,5,0,1,3,0,1,4,'0.5',6,3,'0.462',13,6,'0.667',3,2,34,0
14486266,1038467,3547269,28,22,7,11,0,0,3,0,7,'0.286',7,2,'0.429',14,6,1,8,8,36,2
14486267,1038467,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486268,1038467,17896091,28,2,0,0,0,0,1,0,0,0,1,0,'0.3333333',3,1,0,0,0,12,1
14486269,1038467,56677828,28,11,4,0,0,1,0,1,3,'0.6',5,3,'0.5714286',7,4,0,0,0,24,3
14486270,1038467,56677805,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486271,1038467,666762,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486272,1038467,3547207,28,11,4,0,0,0,1,1,3,'0.3333333',3,1,'0.625',8,5,0,0,0,18,2
14486273,1038467,358,28,4,4,4,2,2,2,1,3,0,2,0,0,4,0,1,4,4,26,1
14486274,1038467,2309958,28,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,07,1
14486275,1038467,436,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486276,1038467,17896055,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486277,1038467,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486278,1038467,56677869,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486279,1038467,56677823,4,26,10,3,1,0,2,3,7,'0.5',8,4,'0.524',21,11,0,1,0,37,1
14486280,1038467,62,4,20,9,4,1,1,1,0,9,0,3,0,'0.4736842',19,9,1,2,2,39,0
14486281,1038467,666965,4,18,13,5,1,1,6,6,7,0,3,0,'0.462',13,6,'0.857',7,6,40,5
14486282,1038467,17896036,4,6,4,4,0,2,1,0,4,0,0,0,'0.375',8,3,0,0,0,30,2
14486283,1038467,4197029,4,12,2,6,0,2,4,1,1,0,2,0,'0.385',13,5,'0.667',3,2,36,1
14486284,1038467,56677848,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486285,1038467,44,4,14,3,0,2,1,1,0,3,'0.444',9,4,'0.455',11,5,NULL,0,0,26,3
14486286,1038467,56677866,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486287,1038467,666453,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,08,1
14486288,1038467,38017708,4,8,1,2,0,1,0,0,1,0,0,0,1,3,3,'0.6666667',3,2,16,2
14486289,1038467,3547282,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486290,1038467,18678001,4,2,3,0,1,0,0,1,2,0,2,0,'0.3333333',3,1,0,0,0,08,0
14486291,1038467,3547239,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486292,1038467,114,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486293,1038467,666748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486294,1038467,3547271,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486295,1038467,56677846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486296,1038467,38017698,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486676,1038469,38017692,27,18,4,6,0,1,2,1,3,'0.3333333',6,2,'0.5384616',13,7,1,2,2,30,1
14486677,1038469,38017699,27,12,8,4,1,0,1,2,6,NULL,0,0,'0.75',8,6,NULL,0,0,34,2
14486678,1038469,56677822,27,31,12,6,6,1,3,2,10,'0.75',4,3,'0.647',17,11,'0.857',7,6,31,2
14486679,1038469,3547246,27,17,9,5,0,2,4,1,8,'0.286',7,2,'0.35',20,7,'0.5',2,1,37,1
14486680,1038469,3547274,27,2,1,4,1,0,0,0,1,NULL,0,0,0,2,0,1,2,2,30,0
14486681,1038469,38017730,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486682,1038469,102,27,11,2,2,0,0,2,1,1,0,0,0,'0.625',8,5,'0.5',2,1,16,2
14486683,1038469,17896049,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486684,1038469,180,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486685,1038469,666682,27,17,4,2,0,0,1,2,2,'0.429',7,3,'0.538',13,7,NULL,0,0,27,4
14486686,1038469,17896059,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486687,1038469,359,27,0,4,2,0,1,0,1,3,0,1,0,0,1,0,0,0,0,14,2
14486688,1038469,38017693,27,9,1,2,0,1,1,0,1,0,0,0,1,3,3,'0.75',4,3,18,3
14486689,1038469,17895854,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486690,1038469,44477062,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486691,1038469,38017649,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486692,1038469,56677817,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486693,1038469,17896052,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486694,1038469,3547250,12,4,1,2,0,1,2,0,1,0,4,0,'0.1428571',7,1,1,2,2,27,2
14486695,1038469,416,12,21,8,1,0,1,1,3,5,'0.25',4,1,'0.588',17,10,NULL,0,0,38,5
14486696,1038469,452,12,16,10,0,1,0,2,3,7,'0.444',9,4,'0.353',17,6,NULL,0,0,30,2
14486697,1038469,38017507,12,7,3,1,0,3,2,2,1,'0.5',2,1,'0.4285714',7,3,0,0,0,20,1
14486698,1038469,3547245,12,12,6,8,1,0,1,3,3,0,6,0,'0.25',16,4,1,4,4,36,0
14486699,1038469,38017701,12,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,NULL,0,0,1,0
14486700,1038469,17896035,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486701,1038469,242,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486702,1038469,38017686,12,13,3,3,2,1,0,0,3,0,2,0,'0.25',8,2,'0.692',13,9,31,2
14486703,1038469,304,12,26,2,5,0,3,1,1,1,0,0,0,'0.8666667',15,13,0,0,0,25,0
14486704,1038469,3547264,12,4,7,0,0,0,1,2,5,0,2,0,'0.3333333',3,1,1,2,2,12,0
14486705,1038469,3547243,12,2,2,0,0,0,0,0,2,0,1,0,'0.3333333',3,1,0,0,0,16,2
14486706,1038469,56677778,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486707,1038469,56677832,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486708,1038469,305,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486709,1038469,56677861,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486710,1038469,56677794,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486711,1038468,3547247,6,17,5,4,1,2,1,2,3,'0.375',8,3,'0.5384616',13,7,0,1,0,34,1
14486712,1038468,17896076,6,13,13,6,1,0,2,4,9,0,1,0,'0.5454546',11,6,'0.3333333',3,1,28,3
14486713,1038468,9,6,18,7,6,1,1,1,1,6,0,0,0,'0.6153846',13,8,'0.5',4,2,35,1
14486714,1038468,666908,6,6,1,3,0,1,2,0,1,'0.3333333',6,2,'0.2222222',9,2,0,0,0,29,1
14486715,1038468,666581,6,19,4,5,0,2,2,1,3,'0.625',8,5,'0.5',14,7,0,0,0,39,1
14486716,1038468,17896029,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486717,1038468,666676,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486718,1038468,248,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486719,1038468,3547299,6,21,3,2,0,0,0,1,2,'0.5384616',13,7,'0.5384616',13,7,0,0,0,29,3
14486720,1038468,344,6,0,2,1,0,0,1,1,1,0,4,0,0,6,0,0,0,0,16,1
14486721,1038468,56677872,6,4,1,2,0,1,0,0,1,0,0,0,'0.5',4,2,0,0,0,08,0
14486722,1038468,666940,6,0,3,2,2,0,1,0,3,0,4,0,0,4,0,0,0,0,20,0
14486723,1038468,56677847,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486724,1038468,277,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486725,1038468,322,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486726,1038468,38017662,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486727,1038468,64270026,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486728,1038468,444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486729,1038468,202,20,13,19,10,2,2,2,1,18,'0.5',6,3,'0.4166667',12,5,0,0,0,45,2
14486730,1038468,3547249,20,14,4,0,3,2,2,3,1,1,1,1,'0.75',8,6,'0.3333333',3,1,22,3
14486731,1038468,201,20,8,7,8,1,0,1,2,5,NULL,0,0,'0.571',7,4,NULL,0,0,23,1
14486732,1038468,131,20,28,6,4,0,3,1,1,5,'0.4285714',14,6,'0.5',22,11,0,0,0,39,2
14486733,1038468,73,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,01,0
14486734,1038468,17896033,20,16,1,5,0,0,0,0,1,'0.4444444',9,4,'0.4',15,6,0,0,0,47,2
14486735,1038468,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486736,1038468,54,20,20,3,3,0,0,3,0,3,'0.167',6,1,'0.533',15,8,1,3,3,30,2
14486737,1038468,666474,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486738,1038468,77,20,8,1,1,0,0,0,0,1,'0.3333333',3,1,'0.3333333',6,2,'0.75',4,3,11,0
14486739,1038468,387,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486740,1038468,17896063,20,0,6,1,2,1,0,3,3,0,0,0,0,0,0,0,0,0,21,1
14486741,1038468,666675,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486742,1038468,399,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486743,1038468,56677795,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14486744,1038468,17896089,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488022,1038470,351,24,9,3,4,2,0,2,0,3,'0.375',8,3,'0.3',10,3,0,0,0,33,2
14488023,1038470,140,24,20,4,3,1,1,5,0,4,'0.5',4,2,'0.4',15,6,1,6,6,36,2
14488024,1038470,349,24,14,31,4,1,0,5,13,18,0,2,0,'0.438',16,7,NULL,0,0,32,3
14488025,1038470,8,24,8,2,3,2,1,0,0,2,'0.286',7,2,'0.333',9,3,NULL,0,0,34,2
14488026,1038470,37,24,31,4,6,1,0,7,2,2,'0.6',5,3,'0.714',14,10,'0.8',10,8,34,2
14488027,1038470,666451,24,2,1,0,0,0,1,0,1,0,1,0,'0.5',2,1,0,0,0,07,1
14488028,1038470,147,24,6,3,1,0,0,0,0,3,0,0,0,'0.6666667',3,2,1,2,2,11,0
14488029,1038470,178,24,15,0,3,0,0,1,0,0,'0.375',8,3,'0.4',15,6,0,0,0,29,0
14488030,1038470,3547298,24,5,2,2,0,0,0,0,2,'0.3333333',3,1,'0.3333333',6,2,0,0,0,16,3
14488031,1038470,3547253,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488032,1038470,356,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488033,1038470,38017729,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,07,0
14488034,1038470,489,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488035,1038470,3547095,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488036,1038470,57,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488037,1038470,272,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488038,1038470,666729,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488039,1038470,666541,21,13,5,0,1,3,1,1,4,'0.4285714',7,3,'0.3846154',13,5,0,0,0,30,3
14488040,1038470,38017703,21,22,4,2,0,3,1,1,3,'0.333',3,1,'0.526',19,10,1,1,1,33,3
14488041,1038470,38017685,21,14,9,2,0,1,1,4,5,0,1,0,'0.5',10,5,'0.8',5,4,32,1
14488042,1038470,17896065,21,10,1,2,2,2,1,0,1,'0.5',4,2,'0.4444444',9,4,0,0,0,19,2
14488043,1038470,175,21,35,8,9,3,3,1,0,8,0,5,0,'0.556',27,15,'0.714',7,5,38,4
14488044,1038470,48,21,2,2,1,0,0,0,2,0,0,0,0,'0.3333333',3,1,0,0,0,07,0
14488045,1038470,204,21,2,3,1,0,0,0,2,1,0,0,0,'0.3333333',3,1,0,0,0,16,0
14488046,1038470,3547272,21,8,1,0,1,0,0,0,1,'0.25',8,2,'0.3333333',9,3,0,0,0,15,0
14488047,1038470,337,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488048,1038470,24572055,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488049,1038470,56677833,21,5,2,1,0,0,0,0,2,1,1,1,'0.6666667',3,2,0,0,0,18,1
14488050,1038470,27924547,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488051,1038470,17896078,21,7,3,0,1,4,0,0,3,0,2,0,'0.5',6,3,'0.5',2,1,21,0
14488052,1038470,480,21,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,09,1
14488053,1038470,38017716,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488054,1038470,436846673,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488055,1038470,56677853,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488056,1038470,38017706,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488566,1038471,666679,3,18,5,3,1,2,3,0,5,'0.3',10,3,'0.4',15,6,'0.75',4,3,37,4
14488567,1038471,158,3,9,5,5,1,1,3,4,1,'0.5',6,3,'0.375',8,3,0,0,0,37,4
14488568,1038471,666508,3,21,6,2,1,0,1,1,5,0,0,0,'0.8',10,8,'0.625',8,5,33,2
14488569,1038471,61,3,14,5,5,0,2,3,1,4,'0.25',8,2,'0.2857143',14,4,'0.4444444',9,4,39,1
14488570,1038471,409,3,13,2,9,0,1,0,2,0,'0.2857143',7,2,'0.3846154',13,5,'0.3333333',3,1,37,2
14488571,1038471,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488572,1038471,17896038,3,4,3,1,0,1,1,1,2,0,1,0,'0.3333333',3,1,'0.5',4,2,14,1
14488573,1038471,421,3,5,1,0,1,2,1,1,0,'0.3333333',3,1,'0.4',5,2,0,0,0,17,1
14488574,1038471,17896048,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488575,1038471,464,3,13,1,1,2,1,0,0,1,'0.5',6,3,'0.5',10,5,0,0,0,14,3
14488576,1038471,17896058,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488577,1038471,56677722,3,5,5,1,0,0,1,2,3,1,1,1,1,1,1,1,2,2,12,2
14488578,1038471,56677843,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488579,1038471,48248287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488580,1038471,17896041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488581,1038471,59421201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488582,1038471,417,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488583,1038471,56677841,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488584,1038471,38017731,15,11,5,6,0,2,2,1,4,'0.25',4,1,'0.3636364',11,4,1,2,2,34,3
14488585,1038471,17896067,15,12,5,4,0,0,2,1,4,'0.3333333',6,2,'0.4545455',11,5,0,0,0,32,1
14488586,1038471,64269023,15,10,7,0,1,0,1,1,6,0,0,0,'0.8333333',6,5,0,0,0,19,6
14488587,1038471,666703,15,9,8,4,0,1,2,2,6,1,1,1,'0.667',3,2,1,4,4,31,3
14488588,1038471,254,15,25,2,7,0,0,5,0,2,'0.6666667',9,6,'0.7272727',11,8,1,3,3,27,0
14488589,1038471,17896050,15,5,5,0,0,1,1,3,2,'0.1666667',6,1,'0.2857143',7,2,0,0,0,21,2
14488590,1038471,56677830,15,7,2,1,1,0,2,1,1,'0.25',4,1,'0.2222222',9,2,1,2,2,24,1
14488591,1038471,38017728,15,14,10,3,0,2,3,4,6,0,4,0,'0.333',12,4,'0.75',8,6,29,4
14488592,1038471,3547279,15,13,6,1,1,0,0,2,4,0,3,0,'0.5',12,6,'0.3333333',3,1,24,2
14488593,1038471,470,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488594,1038471,17896027,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488595,1038471,3547287,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488596,1038471,666505,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488597,1038471,18678058,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488598,1038471,231,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488599,1038471,666786,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488600,1038471,38017656,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488601,1038471,401,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488602,1038471,420,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488677,1038472,38,17,5,4,2,0,3,1,1,3,'0.1428571',7,1,'0.1818182',11,2,0,0,0,29,5
14488678,1038472,112,17,3,2,1,0,0,0,2,0,'0.3333333',3,1,'0.25',4,1,0,0,0,18,1
14488679,1038472,283,17,6,6,3,2,0,0,1,5,'0.5',2,1,'0.25',4,1,'0.5',6,3,31,3
14488680,1038472,45,17,12,9,2,1,4,2,1,8,'0.429',7,3,'0.4',10,4,1,1,1,34,2
14488681,1038472,278,17,41,4,4,0,1,4,0,4,'0.444',9,4,'0.545',22,12,1,13,13,42,3
14488682,1038472,2148,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488683,1038472,105,17,8,1,0,0,0,1,0,1,'0.5',2,1,'0.6666667',3,2,'0.75',4,3,17,1
14488684,1038472,167,17,4,2,3,0,0,1,1,1,0,1,0,'0.5',2,1,1,2,2,17,1
14488685,1038472,1015289727,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488686,1038472,38017733,17,6,2,3,0,0,1,0,2,'0.5',4,2,'0.5',4,2,NULL,0,0,22,0
14488687,1038472,56677852,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488688,1038472,377,17,28,16,2,0,0,1,1,15,'0.667',3,2,'0.667',18,12,1,2,2,30,4
14488689,1038472,38017712,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488690,1038472,38017691,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488691,1038472,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488692,1038472,38017676,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488693,1038472,56677854,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488694,1038472,315,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0
14488695,1038472,274,13,16,4,5,1,4,1,0,4,'0.25',8,2,'0.316',19,6,'0.667',3,2,37,2
